Wall time,Step,Value
1753744566.024592,16384,56.22999954223633
1753744579.202164,32768,54.38999938964844
1753744590.4498012,49152,54.709999084472656
1753744602.2372355,65536,53.880001068115234
1753744613.8416138,81920,54.2599983215332
1753744626.2515383,98304,53.09000015258789
1753744637.5024445,114688,53.56999969482422
1753744647.7046957,131072,53.970001220703125
1753744659.1300387,147456,42.349998474121094
1753744671.694046,163840,44.869998931884766
1753744682.5456197,180224,41.220001220703125
1753744694.3223033,196608,37.970001220703125
1753744704.6555104,212992,37.529998779296875
1753744716.327594,229376,33.619998931884766
1753744728.669459,245760,27.65999984741211
1753744739.9973419,262144,23.530000686645508
1753744752.293393,278528,22.860000610351562
1753744764.68098,294912,20.139999389648438
1753744778.1422892,311296,20.8700008392334
1753744792.0796552,327680,18.06999969482422
1753744802.7293835,344064,16.84000015258789
1753744815.357583,360448,15.539999961853027
1753744828.199953,376832,13.40999984741211
1753744841.493261,393216,13.880000114440918
1753744855.4294848,409600,14.949999809265137
1753744866.878257,425984,9.420000076293945
1753744879.3749113,442368,13.109999656677246
1753744891.0055356,458752,10.75
1753744904.0387883,475136,10.489999771118164
1753744917.086244,491520,13.279999732971191
1753744929.3100343,507904,12.430000305175781
1753744942.1229255,524288,14.390000343322754
1753744954.170556,540672,12.59000015258789
1753744967.1506004,557056,12.029999732971191
1753744980.6452498,573440,11.369999885559082
1753744994.3399677,589824,11.170000076293945
1753745009.119891,606208,10.40999984741211
1753745022.6629725,622592,10.380000114440918
1753745037.7112231,638976,15.470000267028809
1753745052.253649,655360,12.850000381469727
1753745067.395272,671744,15.460000038146973
1753745080.4397378,688128,12.779999732971191
1753745096.8700974,704512,13.149999618530273
1753745108.9348502,720896,8.630000114440918
1753745120.6623168,737280,12.069999694824219
1753745132.5616982,753664,10.760000228881836
1753745143.1466024,770048,11.9399995803833
1753745154.7099493,786432,11.5600004196167
1753745166.2456827,802816,15.300000190734863
1753745177.3200717,819200,13.65999984741211
1753745188.9015384,835584,10.399999618530273
1753745200.4678833,851968,11.420000076293945
1753745211.2671225,868352,14.260000228881836
1753745222.9315927,884736,10.609999656677246
1753745234.4349298,901120,13.470000267028809
1753745245.020773,917504,11.600000381469727
1753745256.8921201,933888,12.5
1753745267.7533824,950272,12.020000457763672
1753745279.4727147,966656,9.579999923706055
1753745292.2363033,983040,11.420000076293945
1753745303.4713368,999424,12.890000343322754
1753745315.1587765,1015808,11.180000305175781
1753745327.0010421,1032192,13.539999961853027
1753745339.4096587,1048576,11.600000381469727
1753745355.344278,1064960,11.0
1753745366.630272,1081344,14.170000076293945
