Wall time,Step,Value
1753744566.0246677,16384,0.1322655975818634
1753744579.2022595,32768,0.15914061665534973
1753744590.449885,49152,0.15664060413837433
1753744602.2373407,65536,0.16931244730949402
1753744613.8417075,81920,0.16396871209144592
1753744626.251621,98304,0.18642184138298035
1753744637.5025213,114688,0.17967182397842407
1753744647.7047734,131072,0.1740468442440033
1753744659.1301184,147456,0.35945311188697815
1753744671.694124,163840,0.315015584230423
1753744682.5457194,180224,0.37434372305870056
1753744694.3223803,196608,0.4330468475818634
1753744704.6555867,212992,0.4382343292236328
1753744716.3276775,229376,0.5042186975479126
1753744728.6696205,245760,0.5940312147140503
1753744739.9974358,262144,0.6611093878746033
1753744752.2934706,278528,0.6715312004089355
1753744764.6810653,294912,0.7087812423706055
1753744778.1423802,311296,0.6985155940055847
1753744792.079918,327680,0.7378906607627869
1753744802.7294703,344064,0.7571874260902405
1753744815.3576872,360448,0.7754687666893005
1753744828.200034,376832,0.8094218969345093
1753744841.4933445,393216,0.8008125424385071
1753744855.42957,409600,0.7847656607627869
1753744866.8783634,425984,0.866531252861023
1753744879.3749976,442368,0.8116405606269836
1753744891.0056145,458752,0.8468281626701355
1753744904.0389526,475136,0.8514844179153442
1753744917.0863333,491520,0.8072500228881836
1753744929.3101165,507904,0.8212031126022339
1753744942.1230242,524288,0.7926406264305115
1753744954.1706736,540672,0.8179531693458557
1753744967.1506722,557056,0.827828049659729
1753744980.64533,573440,0.8351094126701355
1753744994.3400657,589824,0.838921844959259
1753745009.119975,606208,0.8506094217300415
1753745022.66307,622592,0.8510312438011169
1753745037.7115614,638976,0.7724531292915344
1753745052.253746,655360,0.8152969479560852
1753745067.3954475,671744,0.7725937962532043
1753745080.4398365,688128,0.8152812719345093
1753745096.8703096,704512,0.8090781569480896
1753745108.93493,720896,0.8766405582427979
1753745120.6624045,737280,0.8232656717300415
1753745132.561792,753664,0.8436875343322754
1753745143.1467018,770048,0.8270937204360962
1753745154.7100706,786432,0.8294374942779541
1753745166.2457824,802816,0.7738437652587891
1753745177.320173,819200,0.799906313419342
1753745188.9016252,835584,0.8507500290870667
1753745200.467957,851968,0.8324062824249268
1753745211.2672002,868352,0.7894687652587891
1753745222.9316802,884736,0.8467968702316284
1753745234.4350078,901120,0.8065781593322754
1753745245.0208468,917504,0.8298749923706055
1753745256.8922045,933888,0.8182187080383301
1753745267.7534702,950272,0.824968695640564
1753745279.4727933,966656,0.8632811903953552
1753745292.2363892,983040,0.8324062824249268
1753745303.4714265,999424,0.8107344508171082
1753745315.1588554,1015808,0.8377812504768372
1753745327.0011244,1032192,0.7995936870574951
1753745339.4097471,1048576,0.8318749070167542
1753745355.344551,1064960,0.8383125066757202
1753745366.630471,1081344,0.7897343635559082
1753745378.9677997,1097728,0.8143905997276306
1753745390.3861365,1114112,0.839468777179718
1753745403.0373898,1130496,0.7898905873298645
1753745415.4712284,1146880,0.8503125309944153
1753745426.6796002,1163264,0.8210312724113464
1753745439.4158592,1179648,0.8673437833786011
1753745453.5182848,1196032,0.8460625410079956
1753745466.164017,1212416,0.8491718769073486
1753745478.4076502,1228800,0.8348125219345093
1753745489.371857,1245184,0.8012812733650208
1753745501.3211737,1261568,0.8503437638282776
1753745513.19311,1277952,0.8307187557220459
1753745524.0704765,1294336,0.8342657089233398
1753745536.247105,1310720,0.8463749885559082
1753745546.8629785,1327104,0.8033906817436218
1753745558.7285783,1343488,0.8063594102859497
1753745571.3279688,1359872,0.8198906183242798
1753745582.5830038,1376256,0.8368281126022339
1753745594.3987334,1392640,0.8580625057220459
1753745606.269924,1409024,0.8111405372619629
1753745616.9869144,1425408,0.8339531421661377
1753745628.9454172,1441792,0.8400312662124634
1753745639.6049774,1458176,0.844546914100647
1753745651.4076116,1474560,0.8434063196182251
1753745663.297445,1490944,0.8238281011581421
1753745674.348391,1507328,0.8815780878067017
1753745686.1408286,1523712,0.8272343277931213
1753745698.1297853,1540096,0.7969219088554382
1753745708.8621485,1556480,0.8475000262260437
1753745720.92598,1572864,0.8553594350814819
1753745732.8566325,1589248,0.8512812852859497
1753745744.1118643,1605632,0.7981719374656677
1753745756.3056436,1622016,0.8579062223434448
1753745767.1186886,1638400,0.8177500367164612
1753745779.0151842,1654784,0.8102031946182251
1753745790.93471,1671168,0.8248437643051147
1753745801.8649268,1687552,0.8442656993865967
1753745813.848589,1703936,0.8189374804496765
1753745825.6942353,1720320,0.856640636920929
1753745836.4242427,1736704,0.838640570640564
1753745848.352098,1753088,0.8494531512260437
1753745859.2392237,1769472,0.8360937237739563
1753745870.942604,1785856,0.840999960899353
1753745883.719823,1802240,0.8709999918937683
1753745895.68867,1818624,0.8486250638961792
1753745907.7743466,1835008,0.8397656679153442
1753745920.408563,1851392,0.8284687399864197
1753745931.1642735,1867776,0.8369374871253967
1753745943.0903165,1884160,0.8244218826293945
1753745953.8722262,1900544,0.8404375314712524
1753745965.5598373,1916928,0.8456562757492065
1753745977.3885462,1933312,0.8262187242507935
1753745988.2499218,1949696,0.8111718893051147
