Wall time,Step,Value
1753804281.4645624,16384,57.380001068115234
1753804307.0072825,32768,56.27000045776367
1753804332.0381129,49152,55.099998474121094
1753804358.392655,65536,54.439998626708984
1753804384.628638,81920,57.68000030517578
1753804408.82543,98304,52.63999938964844
1753804432.7965496,114688,56.93000030517578
1753804457.5322201,131072,56.040000915527344
1753804480.4614134,147456,57.2400016784668
1753804505.6630678,163840,54.970001220703125
1753804530.1313255,180224,52.709999084472656
1753804552.31088,196608,54.41999816894531
1753804576.6391582,212992,52.59000015258789
1753804600.9121737,229376,46.689998626708984
1753804623.584971,245760,49.20000076293945
1753804647.3374262,262144,50.08000183105469
1753804676.1408043,278528,46.880001068115234
1753804706.8266547,294912,42.279998779296875
1753804736.1280568,311296,43.5
1753804760.91837,327680,43.29999923706055
1753804786.1829095,344064,45.099998474121094
1753804811.315176,360448,42.20000076293945
1753804838.2642546,376832,38.790000915527344
1753804861.675676,393216,39.369998931884766
1753804887.1081426,409600,39.15999984741211
1753804912.6987982,425984,35.33000183105469
1753804935.5127413,442368,33.47999954223633
1753804960.8573332,458752,31.81999969482422
1753804986.3903027,475136,28.6299991607666
1753805014.9607198,491520,29.510000228881836
1753805038.944571,507904,28.760000228881836
1753805065.5738933,524288,28.43000030517578
1753805095.0721843,540672,24.709999084472656
1753805124.319228,557056,25.940000534057617
1753805150.7116687,573440,20.649999618530273
1753805178.3914254,589824,23.329999923706055
1753805209.27843,606208,24.09000015258789
1753805238.637192,622592,21.600000381469727
1753805267.8408659,638976,22.43000030517578
1753805296.5327923,655360,18.450000762939453
1753805325.7871864,671744,18.510000228881836
1753805352.912668,688128,19.649999618530273
1753805384.0060186,704512,21.729999542236328
1753805414.3855038,720896,22.75
1753805442.7399313,737280,20.729999542236328
1753805471.754721,753664,20.149999618530273
1753805500.4829013,770048,19.540000915527344
1753805526.5923467,786432,20.989999771118164
1753805555.213344,802816,21.020000457763672
1753805581.830941,819200,21.350000381469727
1753805607.137452,835584,16.59000015258789
1753805630.2036526,851968,18.260000228881836
1753805655.4564571,868352,16.280000686645508
1753805680.8549411,884736,17.31999969482422
1753805703.5492744,901120,17.700000762939453
1753805729.2891948,917504,19.8700008392334
1753805755.3375065,933888,19.440000534057617
1753805780.884245,950272,17.020000457763672
1753805803.725827,966656,18.579999923706055
1753805830.1281319,983040,17.770000457763672
1753805856.0294807,999424,16.3700008392334
1753805879.5296478,1015808,16.100000381469727
1753805906.1179917,1032192,17.239999771118164
1753805933.1734192,1048576,15.0600004196167
1753805959.334633,1064960,16.079999923706055
1753805982.7137728,1081344,16.450000762939453
1753806010.5470235,1097728,19.170000076293945
1753806036.8966632,1114112,15.510000228881836
1753806063.4562793,1130496,17.18000030517578
1753806086.953835,1146880,16.709999084472656
1753806112.5022407,1163264,17.34000015258789
1753806138.0765462,1179648,17.6200008392334
1753806163.8098214,1196032,17.610000610351562
1753806186.609871,1212416,16.40999984741211
1753806212.149132,1228800,16.739999771118164
1753806237.8604798,1245184,14.550000190734863
1753806260.4111311,1261568,13.979999542236328
1753806286.1370144,1277952,16.719999313354492
1753806311.738774,1294336,18.1200008392334
1753806334.14554,1310720,17.079999923706055
1753806359.522101,1327104,16.229999542236328
1753806385.653864,1343488,13.720000267028809
1753806410.9845026,1359872,14.489999771118164
1753806433.5209465,1376256,14.899999618530273
1753806459.1544204,1392640,15.029999732971191
1753806484.7747726,1409024,16.190000534057617
1753806506.932632,1425408,15.260000228881836
1753806533.8744323,1441792,13.729999542236328
1753806559.7248018,1458176,17.1299991607666
1753806584.723237,1474560,15.300000190734863
1753806607.7667139,1490944,16.139999389648438
1753806633.0316825,1507328,16.829999923706055
1753806658.2826736,1523712,15.819999694824219
1753806681.188571,1540096,15.430000305175781
1753806706.5423045,1556480,17.360000610351562
1753806732.2095392,1572864,16.5
1753806754.63402,1589248,14.260000228881836
1753806780.3552504,1605632,14.600000381469727
1753806805.7473152,1622016,15.880000114440918
1753806831.0769105,1638400,15.760000228881836
1753806853.8227484,1654784,13.4399995803833
1753806879.3004057,1671168,14.010000228881836
1753806905.1685648,1687552,16.229999542236328
1753806927.8143468,1703936,13.460000038146973
1753806953.1777134,1720320,17.809999465942383
1753806978.8711112,1736704,12.699999809265137
1753807004.3905509,1753088,16.860000610351562
1753807027.449027,1769472,15.9399995803833
1753807052.9909751,1785856,16.290000915527344
1753807078.6653965,1802240,17.229999542236328
1753807101.2454007,1818624,16.469999313354492
1753807126.4006126,1835008,15.789999961853027
1753807152.5193403,1851392,17.260000228881836
1753807175.2089899,1867776,18.68000030517578
1753807200.3925562,1884160,15.920000076293945
1753807225.836533,1900544,16.8700008392334
1753807251.3881664,1916928,15.039999961853027
1753807274.5124004,1933312,13.90999984741211
1753807300.1379514,1949696,14.75
1753807326.2432482,1966080,13.390000343322754
1753807348.9492607,1982464,14.069999694824219
1753807374.8411996,1998848,17.829999923706055
1753807400.7244625,2015232,14.899999618530273
1753807426.4211364,2031616,13.600000381469727
1753807449.160888,2048000,16.5
1753807474.6003473,2064384,12.970000267028809
1753807502.01267,2080768,16.020000457763672
1753807524.6983852,2097152,14.109999656677246
1753807551.163784,2113536,15.680000305175781
1753807577.3415084,2129920,12.890000343322754
1753807603.075843,2146304,14.15999984741211
1753807625.7585797,2162688,16.350000381469727
1753807651.242203,2179072,14.170000076293945
1753807679.8966334,2195456,13.880000114440918
1753807705.0813699,2211840,17.3700008392334
1753807727.9038658,2228224,13.529999732971191
1753807754.243059,2244608,16.739999771118164
1753807779.543344,2260992,18.479999542236328
1753807801.9967594,2277376,14.029999732971191
1753807828.1713657,2293760,14.630000114440918
1753807853.2577744,2310144,15.739999771118164
1753807878.9439263,2326528,16.040000915527344
1753807901.5186517,2342912,13.279999732971191
1753807927.256354,2359296,16.25
1753807952.7391968,2375680,16.3700008392334
1753807975.4261286,2392064,14.5
1753808001.1036792,2408448,13.430000305175781
1753808027.0699756,2424832,15.850000381469727
1753808049.4674067,2441216,16.260000228881836
1753808075.2716596,2457600,16.1200008392334
1753808100.382282,2473984,18.479999542236328
1753808125.6444864,2490368,14.369999885559082
1753808148.9148064,2506752,13.680000305175781
1753808174.5887215,2523136,15.9399995803833
1753808199.9083486,2539520,14.880000114440918
1753808223.0325167,2555904,17.780000686645508
1753808248.351702,2572288,15.420000076293945
1753808273.843003,2588672,14.0
1753808299.1096919,2605056,13.6899995803833
1753808321.945588,2621440,13.949999809265137
1753808347.372074,2637824,14.279999732971191
1753808372.9002626,2654208,16.8700008392334
1753808395.8554604,2670592,16.239999771118164
1753808421.025867,2686976,15.229999542236328
1753808446.2661006,2703360,15.229999542236328
1753808471.8230422,2719744,15.229999542236328
1753808494.736925,2736128,14.369999885559082
1753808520.4115973,2752512,17.600000381469727
1753808545.403566,2768896,14.489999771118164
1753808568.0261087,2785280,13.270000457763672
1753808593.7590578,2801664,16.34000015258789
1753808620.4003036,2818048,15.220000267028809
1753808648.7920988,2834432,14.079999923706055
1753808671.9435031,2850816,16.059999465942383
1753808697.3670566,2867200,14.649999618530273
1753808722.6408212,2883584,16.489999771118164
1753808748.1515646,2899968,17.5
1753808770.5870497,2916352,13.989999771118164
1753808797.3659344,2932736,14.489999771118164
1753808822.6741457,2949120,16.540000915527344
1753808845.5639646,2965504,17.6299991607666
1753808871.46558,2981888,15.079999923706055
1753808897.4753113,2998272,15.819999694824219
1753808919.6586154,3014656,16.799999237060547
1753808946.5932136,3031040,14.920000076293945
1753808972.3827894,3047424,14.949999809265137
1753808997.868883,3063808,15.380000114440918
1753809020.6793835,3080192,14.100000381469727
1753809046.0560064,3096576,16.270000457763672
1753809071.8842123,3112960,14.270000457763672
1753809094.2724326,3129344,16.040000915527344
1753809119.8620598,3145728,15.289999961853027
1753809145.3685322,3162112,15.180000305175781
1753809170.860301,3178496,15.920000076293945
1753809193.531361,3194880,15.9399995803833
1753809219.1492712,3211264,16.709999084472656
1753809245.1725752,3227648,17.239999771118164
1753809267.5741317,3244032,16.010000228881836
1753809293.426056,3260416,15.149999618530273
1753809319.5730197,3276800,14.119999885559082
1753809344.8285735,3293184,14.510000228881836
1753809367.1233158,3309568,15.270000457763672
1753809392.8850718,3325952,16.350000381469727
1753809418.3590167,3342336,16.90999984741211
1753809440.8848746,3358720,15.819999694824219
1753809466.5989196,3375104,13.239999771118164
1753809492.0949972,3391488,16.8700008392334
1753809514.978068,3407872,16.540000915527344
1753809541.248795,3424256,12.520000457763672
1753809567.53957,3440640,14.279999732971191
1753809593.9121282,3457024,15.640000343322754
1753809616.7584996,3473408,16.549999237060547
1753809642.2076957,3489792,20.0
1753809667.752525,3506176,14.119999885559082
1753809690.760605,3522560,15.539999961853027
1753809716.326688,3538944,14.039999961853027
1753809742.0936503,3555328,19.5
1753809767.7072556,3571712,15.949999809265137
1753809790.4161303,3588096,16.040000915527344
1753809816.1872292,3604480,18.739999771118164
1753809841.7878637,3620864,16.799999237060547
1753809864.63479,3637248,16.93000030517578
1753809890.135731,3653632,16.770000457763672
1753809915.748574,3670016,14.380000114440918
1753809941.2512407,3686400,15.729999542236328
1753809963.9928668,3702784,16.639999389648438
1753809989.7657604,3719168,12.1899995803833
1753810015.4169073,3735552,16.729999542236328
1753810038.0302978,3751936,14.260000228881836
1753810063.8272288,3768320,15.130000114440918
1753810089.5176897,3784704,13.970000267028809
1753810112.1778665,3801088,17.56999969482422
1753810137.8901858,3817472,14.369999885559082
1753810163.8417962,3833856,16.40999984741211
1753810189.2632847,3850240,16.43000030517578
1753810212.1989377,3866624,15.720000267028809
1753810237.6268656,3883008,16.510000228881836
1753810263.5228457,3899392,12.819999694824219
1753810285.954745,3915776,18.530000686645508
1753810316.1353579,3932160,14.6899995803833
1753810342.7003336,3948544,15.670000076293945
1753810369.293505,3964928,15.989999771118164
1753810392.9765055,3981312,14.489999771118164
1753810419.2668967,3997696,13.079999923706055
1753810445.8658853,4014080,14.829999923706055
1753810472.4540198,4030464,16.209999084472656
1753810495.4016056,4046848,15.75
1753810521.621871,4063232,15.949999809265137
1753810550.0443027,4079616,16.440000534057617
1753810579.0330715,4096000,14.289999961853027
1753810608.358927,4112384,15.199999809265137
1753810632.2164533,4128768,13.229999542236328
1753810658.3083508,4145152,18.399999618530273
1753810683.4244378,4161536,16.040000915527344
1753810709.0522993,4177920,14.670000076293945
1753810744.1934497,4194304,18.760000228881836
1753810779.087505,4210688,14.9399995803833
1753810806.398102,4227072,13.09000015258789
1753810831.9529712,4243456,15.84000015258789
1753810858.4878457,4259840,13.369999885559082
1753810891.333495,4276224,13.15999984741211
1753810915.9618618,4292608,15.619999885559082
1753810944.47526,4308992,16.579999923706055
1753810971.418251,4325376,12.069999694824219
1753810998.7657144,4341760,16.56999969482422
1753811022.0311882,4358144,16.299999237060547
1753811047.8594944,4374528,15.039999961853027
1753811077.70709,4390912,14.829999923706055
1753811107.5639966,4407296,15.489999771118164
1753811137.2422087,4423680,14.430000305175781
1753811165.6476328,4440064,17.989999771118164
1753811198.493419,4456448,17.0
1753811231.173461,4472832,15.970000267028809
1753811261.1123912,4489216,15.34000015258789
1753811291.4777727,4505600,14.649999618530273
1753811321.8733063,4521984,15.229999542236328
1753811352.4361765,4538368,13.039999961853027
1753811382.3465614,4554752,14.510000228881836
1753811405.6762133,4571136,13.699999809265137
1753811431.859336,4587520,15.859999656677246
1753811458.087599,4603904,13.329999923706055
1753811480.9922385,4620288,13.260000228881836
1753811507.3323236,4636672,15.90999984741211
1753811533.4741037,4653056,17.770000457763672
1753811559.624674,4669440,16.670000076293945
1753811582.554444,4685824,17.440000534057617
1753811608.6818428,4702208,15.260000228881836
1753811635.438013,4718592,10.930000305175781
1753811661.176925,4734976,15.510000228881836
1753811684.5047379,4751360,14.489999771118164
