update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
94,192512,1204.353172877872,176,0.43306818184527485,0.3853529178255178,0.0,0.9859374761581421,37.6,24.405364536958224,1.0,64.0,1.6681744828820229,0.2000917294062674,-0.01026124632335268,0.024686808028491214,0.08104891676062201,0.43306818184527485,0.3853529178255178,0.0,0.9859374761581421
95,194560,1190.8166669023365,178,0.4292897722937844,0.37281360834108396,0.0,0.971875011920929,38.127272727272725,23.754849874541062,2.0,64.0,1.6237809471786022,0.21749515738338232,0.004407541076943744,0.023570629389723763,0.09378414213670376,0.4292897722937844,0.37281360834108396,0.0,0.971875011920929
96,196608,1156.3002138969769,179,0.519962283557859,0.37581046167414744,0.0,0.9859374761581421,32.05172413793103,23.88580765584819,1.0,64.0,1.6654511876404285,0.21958440029993653,-0.016238073578279,0.02793093293439597,0.0981273139691575,0.519962283557859,0.37581046167414744,0.0,0.9859374761581421
97,198656,1227.2660578771079,181,0.400880682062019,0.36601848147147453,0.0,0.971875011920929,40.018181818181816,23.275028295337478,2.0,64.0,1.7072994448244572,0.191298209130764,0.0064784223068272695,0.02378095535095781,0.08798651800578258,0.400880682062019,0.36601848147147453,0.0,0.971875011920929
98,200704,1169.507055421578,183,0.4197812496125698,0.37171761484395976,0.0,0.971875011920929,38.7,23.612073183013813,2.0,64.0,1.664050467312336,0.2010902250185609,0.008253756817794056,0.02371102324104868,0.07589553297960283,0.4197812496125698,0.37171761484395976,0.0,0.971875011920929
99,202752,1164.0067656545195,185,0.2885763910081651,0.34211651701922946,0.0,0.9437500238418579,46.955555555555556,21.338494745991138,4.0,64.0,1.6663447879254818,0.15798596711829305,0.021432906767586246,0.015952959889546037,0.07212648702958094,0.2885763910081651,0.34211651701922946,0.0,0.9437500238418579
100,204800,1190.6902274499018,186,0.3969362722892387,0.36080915086078497,0.0,0.9859374761581421,40.23529411764706,22.81604890550932,1.0,64.0,1.6713304668664932,0.16673137014731765,-0.02127164142439142,0.022246940294280648,0.08449645911287365,0.3969362722892387,0.36080915086078497,0.0,0.9859374761581421
101,206848,1201.9751431326818,188,0.4036358187978084,0.37029382724971843,0.0,0.971875011920929,39.67307692307692,23.416563133689856,2.0,64.0,1.6317638717591763,0.1903711324557662,-0.008079301100224257,0.019581045606173575,0.09712385459591823,0.4036358187978084,0.37029382724971843,0.0,0.971875011920929
102,208896,1210.4074118643375,190,0.4939618641037052,0.37738531855924035,0.0,0.971875011920929,33.69491525423729,23.881951370522565,2.0,64.0,1.5955754928290844,0.211913560051471,-0.007115219712432008,0.024591643188614398,0.10818712133251761,0.4939618641037052,0.37738531855924035,0.0,0.971875011920929
103,210944,1780.2814590460644,191,0.448929396768411,0.3797330803597627,0.0,0.971875011920929,36.68518518518518,24.103038131902146,2.0,64.0,1.686204981058836,0.1908198231831193,-0.008580385780078359,0.02371242080698721,0.10300808343877958,0.448929396768411,0.3797330803597627,0.0,0.971875011920929
104,212992,1178.3115218756777,193,0.36425382735169665,0.35226589653902257,0.0,0.9859374761581421,42.30612244897959,22.121375830586747,1.0,64.0,1.6560176312923431,0.20751817245036364,0.00952749240968842,0.017831010569352657,0.07979505545585927,0.36425382735169665,0.35226589653902257,0.0,0.9859374761581421
105,215040,1157.8542939131041,195,0.29301861626036624,0.3644384610220294,0.0,0.9859374761581421,46.340425531914896,22.8074983897324,1.0,64.0,1.6644081957638264,0.15582297649234533,0.029756057600025088,0.014709569586557336,0.06860050498116442,0.29301861626036624,0.3644384610220294,0.0,0.9859374761581421
106,217088,1060.4696486707671,197,0.42237617834559027,0.3588260735880279,0.0,0.957812488079071,38.660377358490564,22.74546888007767,3.0,64.0,1.676306489855051,0.15870530670508742,-0.034531729768787045,0.02717490345821716,0.0951993478462676,0.42237617834559027,0.3588260735880279,0.0,0.957812488079071
107,219136,1121.3820586903723,198,0.39179687574505806,0.35554222747607994,0.0,0.9859374761581421,40.78846153846154,22.66082398737924,1.0,64.0,1.7119374684989452,0.16246409388259053,-0.017898771620821208,0.021550894860411063,0.0761350156491197,0.39179687574505806,0.35554222747607994,0.0,0.9859374761581421
108,221184,1152.3539714927726,200,0.4251531862160739,0.3398819035531161,0.0,0.9296875,38.64705882352941,21.45110585330913,5.0,64.0,1.7007121182978153,0.19282516185194254,-0.02365397464018315,0.021581850538495928,0.08781234970701707,0.4251531862160739,0.3398819035531161,0.0,0.9296875
109,223232,1207.5459109217948,202,0.4266462036009346,0.3756653786091665,0.0,0.9859374761581421,38.232142857142854,23.898588624964994,1.0,64.0,1.6671651266515255,0.2183357565663755,-9.846985631156713e-05,0.021558035805355757,0.07903244356538378,0.4266462036009346,0.3756653786091665,0.0,0.9859374761581421
110,225280,1188.5560403597408,204,0.449649235575783,0.37022621385716925,0.0,0.957812488079071,36.95918367346939,23.762394560565195,3.0,64.0,1.6849793195724487,0.17461008904501796,0.017020237806718796,0.021312246564775705,0.08023850300961845,0.449649235575783,0.37022621385716925,0.0,0.957812488079071
111,227328,1182.383994996234,205,0.42565789505055074,0.3598085603268773,0.0,0.957812488079071,38.59649122807018,23.014000048119303,3.0,64.0,1.651065617799759,0.17171935457736254,-0.03264737856807187,0.02575588261242956,0.09688548401705471,0.42565789505055074,0.3598085603268773,0.0,0.957812488079071
112,229376,1205.293762353829,207,0.4666145826379458,0.33761342660986876,0.0,0.9437500238418579,36.03333333333333,21.457684456208742,4.0,64.0,1.5853076912462711,0.24666610034182668,-0.026120549096958712,0.024529568327125162,0.10132996584801487,0.4666145826379458,0.33761342660986876,0.0,0.9437500238418579
113,231424,1176.0314198558603,209,0.41590625047683716,0.3436981051268711,0.0,0.971875011920929,39.26,21.765853991975597,2.0,64.0,1.614014483988285,0.21775678917765617,0.010512689885217696,0.01828370659495704,0.08078650642451682,0.41590625047683716,0.3436981051268711,0.0,0.971875011920929
114,233472,1161.3207998059675,211,0.4606726697440875,0.350130516878578,0.0,0.9859374761581421,36.42372881355932,22.440281116876054,1.0,64.0,1.6126068495213985,0.23297211294993758,-0.011983432523265947,0.025272965081967413,0.09357539101074883,0.4606726697440875,0.350130516878578,0.0,0.9859374761581421
115,235520,1146.5520344379336,213,0.4347257693203128,0.3625635361095347,0.0,0.971875011920929,38.02040816326531,23.256765349619887,2.0,64.0,1.582579791545868,0.2095062737353146,0.010046941009932198,0.02012880559777841,0.09765382981004045,0.4347257693203128,0.3625635361095347,0.0,0.971875011920929
116,237568,1051.355958669524,214,0.43574561270182594,0.3677030196350985,0.0,0.9859374761581421,37.75438596491228,23.41035960645762,1.0,64.0,1.5500587224960327,0.22695242520421743,0.0062352875247597694,0.019174391898559406,0.08363096235499402,0.43574561270182594,0.3677030196350985,0.0,0.9859374761581421
117,239616,1180.7677979763769,216,0.40052083339176925,0.3715814716154243,0.0,0.971875011920929,39.98039215686274,23.64566054461814,2.0,64.0,1.6128046922385693,0.1968800793401897,0.018840817523596343,0.018702257715631276,0.0944722608089295,0.40052083339176925,0.3715814716154243,0.0,0.971875011920929
118,241664,1154.3761526379108,218,0.471990737926077,0.3421327751032044,0.0,0.9437500238418579,35.7037037037037,21.860356160588147,4.0,64.0,1.610763806849718,0.2053778190165758,-0.036729303406900726,0.027600045257713646,0.12552647019943336,0.471990737926077,0.3421327751032044,0.0,0.9437500238418579
119,243712,1127.8205367836415,220,0.43643972982785534,0.3695718428756641,0.0,0.971875011920929,37.535714285714285,23.337557319322283,2.0,64.0,1.5788628235459328,0.2832233961671591,0.018481646191503387,0.02287375007290393,0.09457070009804924,0.43643972982785534,0.3695718428756641,0.0,0.971875011920929
120,245760,1125.540314828733,222,0.45452008662479265,0.3901551477357345,0.0,0.9859374761581421,36.25,24.843258642939738,1.0,64.0,1.5925013273954391,0.2115677106194198,0.0009621472272556275,0.024078268004814163,0.09772909306182241,0.45452008662479265,0.3901551477357345,0.0,0.9859374761581421
121,247808,1691.1184288031752,223,0.47018008489729995,0.3534294585529098,0.0,0.9437500238418579,35.6271186440678,22.472505464840353,4.0,64.0,1.5845105685293674,0.23702141409739852,-0.0246979768271558,0.025726378429681063,0.09827338541792333,0.47018008489729995,0.3534294585529098,0.0,0.9437500238418579
122,249856,1149.9403193832952,225,0.4796354159712791,0.382047168870215,0.0,0.9859374761581421,34.63333333333333,24.241126669819252,1.0,64.0,1.6165611371397972,0.22848704317584634,0.006171021650516195,0.024635524925542995,0.10309921331111163,0.4796354159712791,0.382047168870215,0.0,0.9859374761581421
123,251904,1203.8044703948733,227,0.3945478730379267,0.32542916068848526,0.0,0.9437500238418579,40.93617021276596,20.670056722399142,4.0,64.0,1.6384680904448032,0.16382647585123777,0.003005493681939697,0.019514289335347712,0.08930933094277765,0.3945478730379267,0.32542916068848526,0.0,0.9437500238418579
124,253952,1155.8275400680961,228,0.4999053042494889,0.3723983381887428,0.0,0.971875011920929,33.515151515151516,23.792819405864314,2.0,64.0,1.5598911829292774,0.21581322187557817,-0.027854688247316517,0.03293122519971803,0.11921154682992716,0.4999053042494889,0.3723983381887428,0.0,0.971875011920929
125,256000,1101.9601302914214,230,0.45893278493071504,0.39705235699397357,0.0,0.9859374761581421,35.79245283018868,25.178126543644485,1.0,64.0,1.5901494435966015,0.16644360357895494,0.0073458716869936325,0.02128738592728041,0.09285404564113424,0.45893278493071504,0.39705235699397357,0.0,0.9859374761581421
126,258048,1194.9717032997607,232,0.44410636040725204,0.36506684053940747,0.0,0.971875011920929,37.03508771929825,22.975169596213245,2.0,64.0,1.538939006626606,0.19892962975427508,-0.012325480667641386,0.025715411466080695,0.0964015012601139,0.44410636040725204,0.36506684053940747,0.0,0.971875011920929
127,260096,1112.7884582101353,234,0.4686647740277377,0.3831940265418455,0.0,0.971875011920929,35.32727272727273,24.294447211024497,2.0,64.0,1.6030617095530033,0.19277238938957453,-0.0011733896608348005,0.02329242863925174,0.10542184143693467,0.4686647740277377,0.3831940265418455,0.0,0.971875011920929
128,262144,1244.5809377141177,235,0.47276785638597274,0.3528768647105129,0.0,0.9859374761581421,35.46031746031746,22.436383007046867,1.0,64.0,1.5350437462329865,0.22299355873838067,-0.019063564352109097,0.02731560915708542,0.13029450038499163,0.47276785638597274,0.3528768647105129,0.0,0.9859374761581421
129,264192,1183.4946827755434,237,0.4989857467120154,0.36233531210177883,0.0,0.971875011920929,33.63157894736842,23.07473105577612,2.0,64.0,1.5659027695655823,0.24438098771497607,-0.0078055020567262545,0.023000848974334076,0.09377261071834271,0.4989857467120154,0.36233531210177883,0.0,0.971875011920929
130,266240,1159.0783909980348,239,0.44859639845662197,0.39187318640851393,0.0,0.971875011920929,36.559322033898304,24.883641884552734,2.0,64.0,1.5769163891673088,0.21469246642664075,0.017210615686053643,0.024741946370340884,0.12524964793500798,0.44859639845662197,0.39187318640851393,0.0,0.971875011920929
131,268288,1198.783482563708,241,0.4601715706727084,0.3649555244740184,0.0,0.9859374761581421,36.15686274509804,23.203593830013055,1.0,64.0,1.583850622177124,0.18963225930929184,0.014536117712850682,0.02419353005825542,0.11640190654992852,0.4601715706727084,0.3649555244740184,0.0,0.9859374761581421
132,270336,1151.167477917585,243,0.4128761595046079,0.37842749713929674,0.0,0.971875011920929,38.72222222222222,23.63645698418932,2.0,64.0,1.6169707290828228,0.17715337546542287,-0.004642545958631672,0.025078175502130762,0.08967257454174186,0.4128761595046079,0.37842749713929674,0.0,0.971875011920929
133,272384,1153.9766677306438,244,0.45768008292731593,0.3785975988333359,0.0,0.971875011920929,36.03389830508475,23.909409609065314,2.0,64.0,1.589017789810896,0.20608989661559463,-0.010057523380964994,0.02616441377904266,0.10750419786846502,0.45768008292731593,0.3785975988333359,0.0,0.971875011920929
134,274432,1169.7661746257672,246,0.44206730734843475,0.38771873761669384,0.0,0.971875011920929,37.07692307692308,24.668452411505232,2.0,64.0,1.572285421192646,0.20742727583274245,0.02639848447870463,0.020798226294573396,0.08017013401582046,0.44206730734843475,0.38771873761669384,0.0,0.971875011920929
135,276480,1168.7650524886994,248,0.4425568163394928,0.37705485130976846,0.0,0.9859374761581421,37.054545454545455,23.830017878006633,1.0,64.0,1.6215117014944553,0.18843348929658532,-0.010430790192913264,0.023651502677239478,0.08735014114153473,0.4425568163394928,0.37705485130976846,0.0,0.9859374761581421
136,278528,1129.008037573253,250,0.5015624990065892,0.3615882920566947,0.0,0.9859374761581421,33.666666666666664,23.319996188297765,1.0,64.0,1.5374836586415768,0.21553545584902167,-0.014477285425527953,0.02530777407810092,0.10028267321185985,0.5015624990065892,0.3615882920566947,0.0,0.9859374761581421
137,280576,1204.9532501231265,251,0.4771169337534135,0.3889899328583792,0.0,0.957812488079071,34.774193548387096,24.759761421305303,3.0,64.0,1.5045228078961372,0.21526967780664563,-0.006260507463593967,0.029199907323345542,0.11667394296329804,0.4771169337534135,0.3889899328583792,0.0,0.957812488079071
138,282624,1140.3579731741688,253,0.45705729027589165,0.3915283811436795,0.0,0.9859374761581421,35.88333333333333,24.696890267580024,1.0,64.0,1.5487886033952236,0.18249052437022328,-0.013190601821406744,0.029144918371457607,0.11327082910707659,0.45705729027589165,0.3915283811436795,0.0,0.9859374761581421
139,284672,1686.699320681094,255,0.44312500222162765,0.37027355338985496,0.0,0.971875011920929,37.27272727272727,23.616985063108167,2.0,64.0,1.5056634359061718,0.2180733266286552,0.013806210248731077,0.021867972100153565,0.09081498373705799,0.44312500222162765,0.37027355338985496,0.0,0.971875011920929
140,286720,1076.8219385524872,256,0.4967981564705489,0.3792850343383101,0.0,0.971875011920929,33.91803278688525,24.605940294356092,2.0,64.0,1.526412047445774,0.22748213866725564,0.015823561276192777,0.023677644436247647,0.10767277360352936,0.4967981564705489,0.3792850343383101,0.0,0.971875011920929
141,288768,1104.4269461655265,258,0.41454081526216197,0.37978639059000374,0.0,0.971875011920929,39.02040816326531,24.23060115817319,2.0,64.0,1.5652153082191944,0.16977020492777228,0.02286842855392024,0.020302789518609643,0.10115000982563675,0.41454081526216197,0.37978639059000374,0.0,0.971875011920929
142,290816,1010.1605511308593,260,0.3726403071564071,0.34456407666179995,0.0,0.971875011920929,42.0,21.764040741272176,2.0,64.0,1.5665984004735947,0.1577110174112022,0.004777577785716858,0.021264351264107972,0.09024154546081087,0.3726403071564071,0.34456407666179995,0.0,0.971875011920929
143,292864,1015.2767326231227,262,0.4603178868519849,0.3604719868347372,0.0,0.9859374761581421,36.293103448275865,23.045688220164365,1.0,64.0,1.5478525757789612,0.18404961237683892,-0.03065149437315995,0.025994553609052673,0.0993580435315756,0.4603178868519849,0.3604719868347372,0.0,0.9859374761581421
144,294912,1032.0119065525926,264,0.45400219136162806,0.3893000564311948,0.0,0.9859374761581421,36.45614035087719,24.991275793861806,1.0,64.0,1.5414899960160255,0.18602686282247305,-0.003501843151752837,0.024973374587716535,0.10483763472441007,0.45400219136162806,0.3893000564311948,0.0,0.9859374761581421
145,296960,1088.9570034920416,266,0.514655170769527,0.36969826902109043,0.0,0.9859374761581421,32.55172413793103,23.614849517136534,1.0,64.0,1.473047211766243,0.20829357439652085,-0.010280015630996786,0.02835340579622425,0.10021245857777225,0.514655170769527,0.36969826902109043,0.0,0.9859374761581421
146,299008,1035.1558713186612,268,0.44286931658333,0.3720935838673741,0.0,0.971875011920929,37.29090909090909,23.7629755768183,2.0,64.0,1.5053182318806648,0.19934503454715014,0.0007090817161952145,0.024633845896460116,0.1058314805396933,0.44286931658333,0.3720935838673741,0.0,0.971875011920929
147,301056,1174.8829439754375,270,0.46205729270974794,0.38005213207436433,0.0,0.9859374761581421,35.88333333333333,24.204745861550006,1.0,64.0,1.5273819454014301,0.21897425455972552,0.0008783137600403279,0.023231302155181766,0.10286556932001772,0.46205729270974794,0.38005213207436433,0.0,0.9859374761581421
148,303104,1144.090977102423,272,0.4517743627903825,0.3667432108244726,0.0,0.957812488079071,36.69491525423729,23.32471900191387,3.0,64.0,1.5413821190595627,0.21458658063784242,-0.0016959644708549604,0.023264175513759255,0.10641815684002498,0.4517743627903825,0.3667432108244726,0.0,0.957812488079071
149,305152,1158.545000981871,274,0.51292372987432,0.3561111510472986,0.0,0.9859374761581421,32.94915254237288,22.963806252163433,1.0,64.0,1.5466064885258675,0.2100064279511571,-0.012912625978060532,0.028000059421174228,0.11606901821358286,0.51292372987432,0.3561111510472986,0.0,0.9859374761581421
150,307200,1160.4470946249817,276,0.4266562511026859,0.3423280837841708,0.0,0.9859374761581421,38.78,21.953851598295913,1.0,64.0,1.5603184513747692,0.20166984433308244,-0.0001301023585256189,0.02126880281139165,0.09951630296852138,0.4266562511026859,0.3423280837841708,0.0,0.9859374761581421
151,309248,1095.7921760098013,277,0.43838541706403095,0.3727304777003387,0.0,0.957812488079071,37.56666666666667,23.79031081950988,3.0,64.0,1.5159773044288158,0.2413016096688807,0.0012441563449101523,0.024340475909411907,0.10712626630447705,0.43838541706403095,0.3727304777003387,0.0,0.957812488079071
152,311296,809.6847891023704,280,0.45402960400832326,0.3652284716406751,0.0,0.9859374761581421,36.578947368421055,23.24767286480109,1.0,64.0,1.565154556185007,0.23013242660090327,0.003502123646740074,0.0223499393905513,0.08896115928220644,0.45402960400832326,0.3652284716406751,0.0,0.9859374761581421
153,313344,935.1785259601656,282,0.47826206239691954,0.3749406356244819,0.0,0.9859374761581421,35.10526315789474,24.193434088630813,1.0,64.0,1.5773324854671955,0.20832035830244422,0.006110093556344509,0.02272512295166962,0.09849132200442676,0.47826206239691954,0.3749406356244819,0.0,0.9859374761581421
154,315392,955.9862995770035,284,0.5138506346334846,0.3546536595768743,0.0,0.9859374761581421,32.76271186440678,22.66060494282103,1.0,64.0,1.5532074235379696,0.20702027389779687,-0.012121634426875971,0.028640812903176993,0.11470194078438778,0.5138506346334846,0.3546536595768743,0.0,0.9859374761581421
155,317440,1365.281902979055,286,0.4257665126110023,0.38322899788822185,0.0,0.971875011920929,38.15094339622642,24.332132824502846,2.0,64.0,1.6068445332348347,0.18976733088493347,0.011564953078050166,0.02126243684324436,0.08353072108556153,0.4257665126110023,0.38322899788822185,0.0,0.971875011920929
156,319488,994.4781834832008,288,0.42824999839067457,0.3667735464934282,0.0,0.9859374761581421,38.24,23.33114656419611,1.0,64.0,1.6302159503102303,0.17739192070439458,0.002447976054099854,0.022821649035904557,0.08354403182450418,0.42824999839067457,0.3667735464934282,0.0,0.9859374761581421
157,321536,948.4502428062151,290,0.36820913564700347,0.3606058947260633,0.0,0.971875011920929,42.19230769230769,22.94142915333814,2.0,64.0,1.6028436981141567,0.1700989860109985,-0.01302647218835773,0.02332234472851269,0.08775493028759285,0.36820913564700347,0.3606058947260633,0.0,0.971875011920929
158,323584,1013.2770492770172,292,0.3756365737429372,0.36629885425122344,0.0,0.9859374761581421,41.370370370370374,23.001043693144382,1.0,64.0,1.6205377243459225,0.17240266082808375,-0.002001882850890979,0.020899455150356516,0.10449611761328326,0.3756365737429372,0.36629885425122344,0.0,0.9859374761581421
159,325632,1028.6149435059774,294,0.4786959121433588,0.37402254177366095,0.0,0.9859374761581421,35.01923076923077,24.044422337875577,1.0,64.0,1.6100674457848072,0.19137573475018144,-0.009139698697254062,0.026422580936923623,0.13100399927702447,0.4786959121433588,0.37402254177366095,0.0,0.9859374761581421
160,327680,970.2656596309257,296,0.493090822128579,0.38261841584574835,0.0,0.971875011920929,34.046875,24.703510433425752,2.0,64.0,1.608032651245594,0.18124574981629848,-0.03511120562325232,0.02717629703693092,0.12286764031973707,0.493090822128579,0.38261841584574835,0.0,0.971875011920929
161,329728,1005.4735625744673,298,0.4321428570630295,0.37906291108736756,0.0,0.9859374761581421,37.714285714285715,23.970006768663957,1.0,64.0,1.5827591754496098,0.18404252035543323,-0.004757487404276617,0.02290391639689915,0.08394323169806897,0.4321428570630295,0.37906291108736756,0.0,0.9859374761581421
162,331776,967.9546637684148,301,0.4858278490995106,0.3813146884114695,0.0,0.9859374761581421,34.19298245614035,24.139534869929335,1.0,64.0,1.558825310319662,0.21170203434303403,-0.010358920495491475,0.029949115123599768,0.10740047337051685,0.4858278490995106,0.3813146884114695,0.0,0.9859374761581421
163,333824,1008.7981718887735,303,0.35841090565032147,0.35421708662929985,0.0,0.9437500238418579,42.4468085106383,22.023013601963473,4.0,64.0,1.6270204670727253,0.16749164462089539,0.022344826473272406,0.018217655800981447,0.08528706907247258,0.35841090565032147,0.35421708662929985,0.0,0.9437500238418579
164,335872,949.8125396334138,305,0.39493634372397707,0.36439155804301354,0.0,0.9859374761581421,40.129629629629626,22.823839304629853,1.0,64.0,1.6063632518053055,0.1712285573594272,-0.015697161536081694,0.02501385484356433,0.10000961265042572,0.39493634372397707,0.36439155804301354,0.0,0.9859374761581421
165,337920,968.7722068753802,307,0.4209610839497368,0.389192233456843,0.0,0.9859374761581421,38.35849056603774,24.6852597829514,1.0,64.0,1.6680595204234123,0.16634558141231537,-0.007225968882266898,0.022821178223239258,0.07793482587968809,0.4209610839497368,0.389192233456843,0.0,0.9859374761581421
166,339968,957.114438665935,309,0.5160910063668301,0.3499621770349462,0.0,0.9859374761581421,32.78947368421053,22.565100240100836,1.0,64.0,1.5683946423232555,0.23612506687641144,-0.024486236055963673,0.02485861990135163,0.10420154045340277,0.5160910063668301,0.3499621770349462,0.0,0.9859374761581421
167,342016,1003.9362538867764,311,0.4003182859332473,0.4045442918413037,0.0,0.957812488079071,39.351851851851855,25.548180632046613,3.0,64.0,1.6018713638186455,0.2055568778887391,0.02031448511115741,0.021553190395934507,0.11387815333157385,0.4003182859332473,0.4045442918413037,0.0,0.957812488079071
168,344064,1083.4268474460318,313,0.4606863839019622,0.3455407877638497,0.0,0.971875011920929,36.44642857142857,22.1108567731985,2.0,64.0,1.5569026283919811,0.2004659133963287,-0.002797481560264714,0.02338922955095768,0.10016050945069097,0.4606863839019622,0.3455407877638497,0.0,0.971875011920929
169,346112,1039.0111866916532,315,0.35387369990348816,0.36482046752580677,0.0,0.971875011920929,42.6875,22.837429301112973,2.0,64.0,1.5868091247975826,0.17010564589872956,0.018228858418297023,0.019321057974593714,0.08696634241997897,0.35387369990348816,0.36482046752580677,0.0,0.971875011920929
170,348160,1022.1902159348649,317,0.40768995106804606,0.3685190888563934,0.0,0.971875011920929,39.470588235294116,23.344271616416695,2.0,64.0,1.566079955548048,0.20154840173199773,-0.0019043574284296483,0.024025628168601543,0.09471284901279031,0.40768995106804606,0.3685190888563934,0.0,0.971875011920929
171,350208,1389.180865771924,319,0.4279186337623956,0.36802813581473814,0.0,0.957812488079071,38.132075471698116,23.267953292230033,3.0,64.0,1.5893667228519917,0.1804899419657886,-0.014691649965243414,0.024143401184119284,0.09025810481538257,0.4279186337623956,0.36802813581473814,0.0,0.957812488079071
172,352256,1085.2218432690213,321,0.44963542024294534,0.3901819775492005,0.0,0.9859374761581421,36.766666666666666,25.090082148574606,1.0,64.0,1.6037566363811493,0.1748002814128995,-0.018082107650116086,0.024191718664951622,0.1037199747913923,0.44963542024294534,0.3901819775492005,0.0,0.9859374761581421
173,354304,949.8023524759955,323,0.4359374997290698,0.36442548008552195,0.0,0.9437500238418579,37.654545454545456,23.036901765975532,4.0,64.0,1.602672103792429,0.19003485003486276,-0.018912430270574987,0.0235473420470953,0.1065333206279698,0.4359374997290698,0.36442548008552195,0.0,0.9437500238418579
174,356352,944.3260678303916,325,0.5067110635706635,0.36584138398350197,0.0,0.9859374761581421,33.21311475409836,23.498248804021205,1.0,64.0,1.5843561999499798,0.23460272187367082,-0.02026477097388124,0.024446563504170626,0.09748130341030828,0.5067110635706635,0.36584138398350197,0.0,0.9859374761581421
175,358400,959.5103211814912,327,0.4643807844431312,0.3736700425847286,0.0,0.9859374761581421,35.98148148148148,24.030451931402265,1.0,64.0,1.551168404519558,0.19587612431496382,0.014682184060802683,0.02350194106111303,0.09105471473838989,0.4643807844431312,0.3736700425847286,0.0,0.9859374761581421
176,360448,1065.0965682922429,329,0.427275221075928,0.38971451950932584,0.0,0.9859374761581421,37.98245614035088,24.763081765579543,1.0,64.0,1.5569620244204998,0.20043507730588317,-0.00294371995551046,0.02270417008548975,0.11470037463283692,0.427275221075928,0.38971451950932584,0.0,0.9859374761581421
177,362496,992.6184667960816,331,0.39893617021276595,0.3551576821105829,0.0,0.971875011920929,40.170212765957444,22.44076756465564,2.0,64.0,1.5810520835220814,0.2034953162074089,0.026922659191768616,0.015986717102350667,0.08655887260431158,0.39893617021276595,0.3551576821105829,0.0,0.971875011920929
178,364544,1016.2187610317952,333,0.40542279388390334,0.3824580497246051,0.0,0.9859374761581421,39.35294117647059,24.14727973914373,1.0,64.0,1.5982440449297428,0.17436517449095845,0.003127138188574463,0.0223922174773179,0.09383605851276625,0.40542279388390334,0.3824580497246051,0.0,0.9859374761581421
179,366592,994.9746554048733,335,0.37323113305951067,0.36293636962827297,0.0,0.971875011920929,41.886792452830186,23.141615195629377,2.0,64.0,1.589821394532919,0.1789701236411929,0.004480106494156644,0.019680145982420072,0.07992448483226197,0.37323113305951067,0.36293636962827297,0.0,0.971875011920929
180,368640,940.2952409423647,338,0.36562500133806347,0.3697289801588393,0.0,0.9859374761581421,41.91836734693877,23.18940357470995,1.0,64.0,1.6369544938206673,0.16705067735165358,-4.8323883675038815e-05,0.019744682183954865,0.07345659928458603,0.36562500133806347,0.3697289801588393,0.0,0.9859374761581421
181,370688,947.7968071472588,340,0.4424632356739512,0.37407446920246057,0.0,0.957812488079071,37.13725490196079,23.690007497034163,3.0,64.0,1.585814580321312,0.2061007027514279,-0.018603540818730835,0.02400885638780892,0.09624033570715594,0.4424632356739512,0.37407446920246057,0.0,0.957812488079071
182,372736,965.1835303154207,342,0.34661458370586234,0.3495237938589057,0.0,0.9296875,43.5,22.0,5.0,64.0,1.6396930813789368,0.17403406370431185,0.003388988523511216,0.02024144376628101,0.08523306303210416,0.34661458370586234,0.3495237938589057,0.0,0.9296875
183,374784,967.4029562437721,344,0.40619103554284797,0.3529104717210043,0.0,0.9859374761581421,39.81132075471698,22.396981437258237,1.0,64.0,1.6125574074685574,0.2053239014931023,-0.010137309465790167,0.02005522567196749,0.09211873213716038,0.40619103554284797,0.3529104717210043,0.0,0.9859374761581421
184,376832,1030.8914052644989,346,0.27339939082541115,0.3337396183404829,0.0,0.971875011920929,47.853658536585364,20.674670464368518,2.0,64.0,1.6643648408353329,0.15394085505977273,0.019576565508032218,0.012964821507921442,0.06982464086154885,0.27339939082541115,0.3337396183404829,0.0,0.971875011920929
185,378880,969.5436362858588,348,0.3176196794560615,0.3494318098954224,0.0,0.971875011920929,44.8936170212766,21.588249406773866,2.0,64.0,1.6778899990022182,0.17171671008691192,0.009645799364079721,0.018580528296297416,0.07536031864258785,0.3176196794560615,0.3494318098954224,0.0,0.971875011920929
186,380928,1386.2035375409046,350,0.39362745133100774,0.3471044046690416,0.0,0.9859374761581421,40.470588235294116,21.7430204633502,1.0,64.0,1.6705860458314419,0.18503504572436213,-0.013515108410501853,0.021554933540755883,0.08958016239696232,0.39362745133100774,0.3471044046690416,0.0,0.9859374761581421
187,382976,1015.6292931946643,352,0.3722576523313717,0.3793696737384901,0.0,0.9859374761581421,41.59183673469388,24.058532677318233,1.0,64.0,1.6659368611872196,0.1788750384002924,0.009435888699954376,0.018787907960359007,0.08448880297276719,0.3722576523313717,0.3793696737384901,0.0,0.9859374761581421
188,385024,1059.9198072634056,354,0.4245192308265429,0.36112431279405305,0.0,0.9859374761581421,38.46153846153846,22.853598890514395,1.0,64.0,1.634629987180233,0.18496430106461048,-0.01524836912722094,0.022478671686258167,0.09509689548355166,0.4245192308265429,0.36112431279405305,0.0,0.9859374761581421
