update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
23,47104,1749.9233698850767,29,0.296413353220983,0.35508534547756404,0.0,0.971875011920929,46.47727272727273,22.368289889081453,2.0,64.0,1.7683979719877243,0.14942184835672379,-0.0052982165943831205,0.017116719507612288,0.0728174418880387,0.296413353220983,0.35508534547756404,0.0,0.971875011920929
24,49152,1700.120353603976,30,0.3207986103163825,0.36437104131413933,0.0,0.9859374761581421,44.82222222222222,22.921400857799913,1.0,64.0,1.752985805273056,0.13760236650705338,-0.018621917435666546,0.019478255650028586,0.10493367983373905,0.3207986103163825,0.36437104131413933,0.0,0.9859374761581421
25,51200,1813.439864482866,31,0.26656976723393727,0.3365078705628877,0.0,0.971875011920929,48.18604651162791,20.84745906546428,2.0,64.0,1.7516365051269531,0.16391432099044323,0.010148871631827205,0.014000499970279634,0.0755156751193977,0.26656976723393727,0.3365078705628877,0.0,0.971875011920929
26,53248,1841.6314775163812,33,0.2615915675495946,0.3519609674822874,0.0,0.9859374761581421,48.2093023255814,21.875502003047686,1.0,64.0,1.7570286989212036,0.14312652498483658,0.0007210346084320918,0.015848546288907528,0.06208824249966538,0.2615915675495946,0.3519609674822874,0.0,0.9859374761581421
27,55296,1883.7171025710413,34,0.14256756853412939,0.28741837841890944,0.0,0.957812488079071,55.78378378378378,17.95811212484168,3.0,64.0,1.824505165219307,0.11621013097465038,0.03007061965763569,0.00812545622466132,0.04763870647331683,0.14256756853412939,0.28741837841890944,0.0,0.957812488079071
28,57344,1953.6693879509764,35,0.2875726753196051,0.34395259549003016,0.0,0.9859374761581421,47.02325581395349,21.49579555654961,1.0,64.0,1.8265465050935745,0.13135770708322525,-0.013960515119833872,0.015673048910684884,0.06094367990888169,0.2875726753196051,0.34395259549003016,0.0,0.9859374761581421
29,59392,1873.8569640711914,36,0.33305026979550073,0.37884240042308176,0.0,0.9859374761581421,43.71739130434783,23.719981526752704,1.0,64.0,1.8289684802293777,0.14110976830124855,-0.006872882629977539,0.01963068195618689,0.06607421350663176,0.33305026979550073,0.37884240042308176,0.0,0.9859374761581421
30,61440,1779.663653853405,37,0.2937863401548807,0.3466147333067423,0.0,0.971875011920929,46.58139534883721,21.63678237495986,2.0,64.0,1.8411338180303574,0.1586118433624506,-0.003724003996467218,0.016484661027789116,0.07195762347760554,0.2937863401548807,0.3466147333067423,0.0,0.971875011920929
31,63488,1965.725313997833,38,0.26690340956503694,0.3532848086486073,0.0,0.9859374761581421,48.09090909090909,22.1398634530344,1.0,64.0,1.8328346461057663,0.13773055281490088,-0.002082738224999048,0.016046045580878854,0.0720423473448398,0.26690340956503694,0.3532848086486073,0.0,0.9859374761581421
32,65536,1763.9255367230942,39,0.25409722295072346,0.3288690789345671,0.0,0.971875011920929,48.93333333333333,20.26754384066637,2.0,64.0,1.8235817700624466,0.13431615382432938,-0.008423446532106027,0.016595890396274626,0.07097575034719061,0.25409722295072346,0.3288690789345671,0.0,0.971875011920929
33,67584,1751.0805904794715,40,0.36277777751286827,0.3486667435479296,0.0,0.971875011920929,42.31111111111111,21.729470231536016,2.0,64.0,1.8071195632219315,0.1604897640645504,-0.027272069128230214,0.018698389176279306,0.08157551600071106,0.36277777751286827,0.3486667435479296,0.0,0.971875011920929
34,69632,1718.485966724737,42,0.38393750131130217,0.39119259341718465,0.0,0.971875011920929,40.68,24.808417926179818,2.0,64.0,1.7898402363061905,0.17108825407922268,-0.01109124583308585,0.022254119627177715,0.0978922203489824,0.38393750131130217,0.39119259341718465,0.0,0.971875011920929
35,71680,1408.8028695843705,43,0.3774088552842538,0.3698690008837914,0.0,0.971875011920929,41.458333333333336,23.511485077628667,2.0,64.0,1.7803194671869278,0.20664950646460056,0.00014208556967787445,0.019774052081629634,0.08394244196663893,0.3774088552842538,0.3698690008837914,0.0,0.971875011920929
36,73728,1682.4086854471127,44,0.34074519058832753,0.3642071440565178,0.0,0.957812488079071,43.46153846153846,22.75324282759707,3.0,64.0,1.747607097029686,0.19829305447638035,-0.010402438114397228,0.023824126925319433,0.08976320801982941,0.34074519058832753,0.3642071440565178,0.0,0.957812488079071
37,75776,1695.56443519608,46,0.37493055429723526,0.37809945320651306,0.0,0.971875011920929,41.28888888888889,23.8090759746243,2.0,64.0,1.7348654568195343,0.18318329192698002,-0.004679313191445544,0.02003006124868989,0.08855972558653477,0.37493055429723526,0.37809945320651306,0.0,0.971875011920929
38,77824,1596.6352917078607,47,0.40301339474639725,0.3703899415330957,0.0,0.971875011920929,39.785714285714285,23.510418880112862,2.0,64.0,1.6890098303556442,0.19765018299221992,-0.022157550149131566,0.022872242843732238,0.09273592026257639,0.40301339474639725,0.3703899415330957,0.0,0.971875011920929
39,79872,1514.7750042939526,48,0.44212372509800657,0.35710378618571964,0.0,0.9859374761581421,37.204081632653065,22.387113268198114,1.0,64.0,1.7304155677556992,0.21495579555630684,-0.03326199762523174,0.02478735684417188,0.12300611495541555,0.44212372509800657,0.35710378618571964,0.0,0.9859374761581421
40,81920,1556.4250206920944,50,0.22954214832117392,0.3139115627447537,0.0,0.9859374761581421,50.48837209302326,19.235833921414596,1.0,64.0,1.7582430243492126,0.18886074051260948,0.03943224251270294,0.011983564356341958,0.07199682441470537,0.22954214832117392,0.3139115627447537,0.0,0.9859374761581421
41,83968,1644.5111470562165,51,0.3405902779764599,0.35007834481733396,0.0,0.9859374761581421,43.888888888888886,22.059739317712534,1.0,64.0,1.7361325472593307,0.18743248097598553,0.0009432786318939179,0.016749160713516176,0.08500132004854233,0.3405902779764599,0.35007834481733396,0.0,0.9859374761581421
42,86016,1682.5536838608377,52,0.40248161890343126,0.3611055918773887,0.0,0.957812488079071,39.98039215686274,22.96245033389096,3.0,64.0,1.732727751135826,0.23105987533926964,-0.006195913389092311,0.0213718528393656,0.09641802835406785,0.40248161890343126,0.3611055918773887,0.0,0.957812488079071
43,88064,1575.1180416017696,53,0.3080676033788798,0.37422889831520845,0.0,0.9859374761581421,45.285714285714285,23.431184523264402,1.0,64.0,1.768747478723526,0.18394402228295803,0.02040198299800977,0.01773388043511659,0.09124767047947593,0.3080676033788798,0.37422889831520845,0.0,0.9859374761581421
44,90112,1633.4816837578198,55,0.2887276794229235,0.3226953941003887,0.0,0.957812488079071,47.023809523809526,19.829617213170348,3.0,64.0,1.7362902611494064,0.1854485310614109,0.013197926105931401,0.01379336672835052,0.08998097819863532,0.2887276794229235,0.3226953941003887,0.0,0.957812488079071
45,92160,1637.9001525413387,56,0.36132015227055064,0.3663464670451836,0.0,0.957812488079071,42.224489795918366,22.958938774204068,3.0,64.0,1.7359143495559692,0.19715050794184208,-0.004805607663001865,0.021794597385451198,0.09985894142963679,0.36132015227055064,0.3663464670451836,0.0,0.957812488079071
46,94208,1608.9300967931474,57,0.28814786345493504,0.36846438158578937,0.0,0.9296875,46.80487804878049,23.29683272955855,5.0,64.0,1.7588723748922348,0.15330851078033447,0.013109978521242738,0.01638132252264768,0.07200183839794493,0.28814786345493504,0.36846438158578937,0.0,0.9296875
47,96256,1615.7208374275272,59,0.3603749994933605,0.36368391751109574,0.0,0.957812488079071,42.64,23.13418250122532,3.0,64.0,1.7293734848499298,0.17502572014927864,-0.013366306899115443,0.02127566817216575,0.08583064376112504,0.3603749994933605,0.36368391751109574,0.0,0.957812488079071
48,98304,1725.7503790552178,60,0.4443985864801227,0.38643989792345457,0.0,0.9859374761581421,37.094339622641506,24.77617857063316,1.0,64.0,1.7507320791482925,0.18581493385136127,-0.03492141026072204,0.02611452923156321,0.09862953518508863,0.4443985864801227,0.38643989792345457,0.0,0.9859374761581421
49,100352,1615.4713671035242,61,0.30329861127667956,0.35965406212844764,0.0,0.971875011920929,46.06666666666667,22.732649061060467,2.0,64.0,1.7207694202661514,0.17544733360409737,0.012573792802868411,0.016176564153283834,0.0805409931908378,0.30329861127667956,0.35965406212844764,0.0,0.971875011920929
50,102400,1603.2021345333862,62,0.37043750047683716,0.3772458584640011,0.0,0.971875011920929,41.64,23.817438989110478,2.0,64.0,1.7343763560056686,0.17867089807987213,-0.006806876393966377,0.020471694646403193,0.07873948149211957,0.37043750047683716,0.3772458584640011,0.0,0.971875011920929
51,104448,1614.8712524220903,64,0.38298611177338493,0.35327933032408976,0.0,0.971875011920929,41.111111111111114,22.192480096634224,2.0,64.0,1.7166576236486435,0.2034614458680153,-0.011497839266667143,0.022662173956632614,0.11300103794443205,0.38298611177338493,0.35327933032408976,0.0,0.971875011920929
52,106496,1557.202914511447,65,0.4375612724061106,0.34979011991652126,0.0,0.971875011920929,37.76470588235294,22.153287929559472,2.0,64.0,1.6770020425319672,0.23015673644840717,-0.015156684909015894,0.02385648456402123,0.0972800022911091,0.4375612724061106,0.34979011991652126,0.0,0.971875011920929
53,108544,1754.1515594403581,66,0.38281250014901164,0.3800188871973884,0.0,0.9859374761581421,40.76,23.924514624125607,1.0,64.0,1.7056799232959747,0.21559050492942333,0.009917348739691079,0.022074395325034857,0.09026440447690727,0.38281250014901164,0.3800188871973884,0.0,0.9859374761581421
54,110592,1527.5138805656431,68,0.44017857047063963,0.38635283345617966,0.0,0.971875011920929,37.142857142857146,24.489377122269456,2.0,64.0,1.7023463696241379,0.23005959391593933,-0.00221983902156353,0.0276528128888458,0.10813273637449058,0.44017857047063963,0.38635283345617966,0.0,0.971875011920929
55,112640,1691.9071842983515,69,0.3685049027496693,0.37528780172366866,0.0,0.971875011920929,42.11764705882353,24.04378934836133,2.0,64.0,1.7138825356960297,0.21480094082653522,0.012669132614973933,0.021589045645669103,0.08744835094540372,0.3685049027496693,0.37528780172366866,0.0,0.971875011920929
56,114688,1704.1928407087353,70,0.45807782827683213,0.3461517898433268,0.0,0.957812488079071,36.79245283018868,22.397235754782827,3.0,64.0,1.6951321214437485,0.23672989197075367,-0.025368242990225554,0.026752840960398316,0.10264717516834629,0.45807782827683213,0.3461517898433268,0.0,0.957812488079071
57,116736,1682.0146796550257,71,0.303960757719916,0.36860236854417333,0.0,0.9859374761581421,46.02325581395349,23.442644874288415,1.0,64.0,1.7423679679632187,0.2038539368659258,0.033904691925272346,0.016434377757832408,0.08009077965971426,0.303960757719916,0.36860236854417333,0.0,0.9859374761581421
58,118784,1599.306538383556,73,0.3766262753277409,0.35718804871597,0.0,0.971875011920929,41.57142857142857,22.571428571428573,2.0,64.0,1.7240646928548813,0.2013731710612774,-0.0022151174780447036,0.01966693764552474,0.08326660831737326,0.3766262753277409,0.35718804871597,0.0,0.971875011920929
59,120832,1655.9516574101028,74,0.3638711726787139,0.3858160142892313,0.0,0.957812488079071,41.89795918367347,24.34299538689718,3.0,64.0,1.721122071146965,0.2010349091142416,0.006734513481205795,0.023475748719647527,0.10925519330339797,0.3638711726787139,0.3858160142892313,0.0,0.957812488079071
60,122880,1611.2877648679944,75,0.21648437473922968,0.31851706201362057,0.0,0.957812488079071,51.45,19.844331684387864,3.0,64.0,1.762531340122223,0.15205564722418785,0.026297304313629866,0.01187530963215977,0.06350744029487115,0.21648437473922968,0.31851706201362057,0.0,0.957812488079071
61,124928,1507.8041468615932,76,0.36792091386658804,0.3729268886094246,0.0,0.9859374761581421,41.755102040816325,23.42467791013719,1.0,64.0,1.7446331083774567,0.1845465898513794,-0.018484932370483875,0.021423042751848698,0.09206426148699348,0.36792091386658804,0.3729268886094246,0.0,0.9859374761581421
62,126976,1714.3429111081484,78,0.3148792599412528,0.3901792168528701,0.0,0.9859374761581421,44.84090909090909,24.671425486525703,1.0,64.0,1.7381389141082764,0.14771388471126556,0.009075509937247261,0.018197422148659825,0.09023879894263118,0.3148792599412528,0.3901792168528701,0.0,0.9859374761581421
63,129024,1701.8519999587907,79,0.35213647752392047,0.3765937487512027,0.0,0.971875011920929,42.87755102040816,23.870084302631692,2.0,64.0,1.6963016241788864,0.1716076247394085,-0.01263642162666656,0.02250700816512108,0.09593919417880742,0.35213647752392047,0.3765937487512027,0.0,0.971875011920929
64,131072,1559.3116742869,80,0.38993749976158143,0.36386920332345657,0.0,0.957812488079071,40.68,23.05596668977469,3.0,64.0,1.7287010103464127,0.17977792210876942,-0.025371911004185677,0.024728332180529833,0.10366400758268099,0.38993749976158143,0.36386920332345657,0.0,0.957812488079071
65,133120,1605.7654319626024,82,0.31140292451736773,0.34354078287436846,0.0,0.971875011920929,45.638297872340424,21.493616600041282,2.0,64.0,1.7163570076227188,0.20821327529847622,0.008312169025884941,0.018463853746652603,0.08250501587344568,0.31140292451736773,0.34354078287436846,0.0,0.971875011920929
66,135168,1667.6907010100963,83,0.4585937491751143,0.37606259872342096,0.0,0.971875011920929,36.214285714285715,24.022842021199537,2.0,64.0,1.719744473695755,0.2210452612489462,-0.024396264576353133,0.027217587223276496,0.13507164917931247,0.4585937491751143,0.37606259872342096,0.0,0.971875011920929
67,137216,1516.1976847361504,84,0.4157894750436147,0.372200314545948,0.0,0.971875011920929,39.29824561403509,24.055465813794193,2.0,64.0,1.7032460272312164,0.22983169741928577,0.007490475400118157,0.023073264863342047,0.10794867110942605,0.4157894750436147,0.372200314545948,0.0,0.971875011920929
68,139264,1713.433298067057,85,0.3823263900147544,0.3439290618512959,0.0,0.9859374761581421,41.71111111111111,22.106431665640983,1.0,64.0,1.6970418840646744,0.19823580235242844,0.011311088426737115,0.01578169595450163,0.06344081609158066,0.3823263900147544,0.3439290618512959,0.0,0.9859374761581421
69,141312,1632.4336810690602,87,0.36584375113248824,0.39901979789675607,0.0,0.9437500238418579,41.54,25.15488819295367,4.0,64.0,1.6722853779792786,0.20751926116645336,0.011422401468735188,0.025543270632624626,0.09301506252954192,0.36584375113248824,0.39901979789675607,0.0,0.9437500238418579
70,143360,1571.2745039289478,88,0.5066666682561238,0.3726731050171015,0.0,0.9859374761581421,33.06666666666667,23.82006623743006,1.0,64.0,1.6476512104272842,0.23774726875126362,-0.033086947398260236,0.031568558886647224,0.1219045401979574,0.5066666682561238,0.3726731050171015,0.0,0.9859374761581421
71,145408,1714.6317270365348,89,0.40958946329705853,0.3700530301716777,0.0,0.9859374761581421,39.19607843137255,23.282594363763977,1.0,64.0,1.6862435191869736,0.22379210218787193,-0.003876429866068065,0.023426851956173778,0.08546678732003987,0.40958946329705853,0.3700530301716777,0.0,0.9859374761581421
72,147456,1508.3315481973546,91,0.4382415254742412,0.3529856844816071,0.0,0.971875011920929,37.898305084745765,22.6436618252454,2.0,64.0,1.644622102379799,0.24130608141422272,-0.021522152004763484,0.026374612702056766,0.11418399813112448,0.4382415254742412,0.3529856844816071,0.0,0.971875011920929
73,149504,1478.8969087375926,92,0.442154255002103,0.35435533607023695,0.0,0.971875011920929,37.702127659574465,22.834198776636264,2.0,64.0,1.6457807421684265,0.23513327911496162,-0.003916744899470359,0.021033845841884613,0.07999533526296831,0.442154255002103,0.35435533607023695,0.0,0.971875011920929
74,151552,1515.5455029682157,93,0.5211669914424419,0.39184447462617794,0.0,0.9859374761581421,31.828125,24.9515497311164,1.0,64.0,1.6426222175359726,0.2797384709119797,-0.020862337085418403,0.03472087671980262,0.13179457721251825,0.5211669914424419,0.39184447462617794,0.0,0.9859374761581421
75,153600,1519.311962576886,95,0.383608488682306,0.36656135318546385,0.0,0.9859374761581421,41.283018867924525,23.49498329309983,1.0,64.0,1.6706026792526245,0.24605083838105202,0.0159001806168817,0.021953148068860173,0.08826434764821907,0.383608488682306,0.36656135318546385,0.0,0.9859374761581421
76,155648,1630.8409739479239,96,0.3448893241584301,0.3396011687240787,0.0,0.971875011920929,43.770833333333336,21.38266391196902,2.0,64.0,1.6450545936822891,0.23228432796895504,0.01895062724361196,0.018371360609307885,0.08542573164984248,0.3448893241584301,0.3396011687240787,0.0,0.971875011920929
77,157696,1607.504124430375,97,0.41665624946355817,0.36313543618184296,0.0,0.971875011920929,38.78,22.773045470467935,2.0,64.0,1.6504847705364227,0.22230172902345657,-0.006613049321458675,0.022573682945221663,0.10458416363381384,0.41665624946355817,0.36313543618184296,0.0,0.971875011920929
78,159744,1654.105687567289,99,0.4551993526261428,0.3732451962232682,0.0,0.9859374761581421,36.53448275862069,23.925326010996407,1.0,64.0,1.6087543219327927,0.24770074523985386,-0.009586151980329305,0.024325562408193946,0.10403591372490442,0.4551993526261428,0.3732451962232682,0.0,0.9859374761581421
79,161792,1346.7490722411737,100,0.4482456142442268,0.38570498784197466,0.0,0.957812488079071,36.49122807017544,24.275554671978032,3.0,64.0,1.6178198605775833,0.25308456644415855,-0.008924949419451877,0.02899691229686141,0.11965177844105998,0.4482456142442268,0.38570498784197466,0.0,0.957812488079071
80,163840,1273.7481461929988,102,0.4292585794247833,0.3769139135707722,0.0,0.9859374761581421,38.21568627450981,24.18500080100709,1.0,64.0,1.6301795691251755,0.24808447808027267,0.008470283268252388,0.02336257160641253,0.10635190817308514,0.4292585794247833,0.3769139135707722,0.0,0.9859374761581421
81,165888,1325.6456502133087,103,0.44352678382503136,0.37668050329377867,0.0,0.9859374761581421,37.285714285714285,24.173269095749344,1.0,64.0,1.6575858294963837,0.23731440491974354,-0.005251623904769076,0.027252665953710675,0.1237840301539788,0.44352678382503136,0.37668050329377867,0.0,0.9859374761581421
82,167936,1578.774382416988,105,0.39649999856948853,0.41458629056978885,0.0,0.971875011920929,39.36,26.101923300783795,2.0,64.0,1.6700922101736069,0.21722991578280926,0.030246410751715302,0.023652484407648444,0.10771483321941408,0.39649999856948853,0.41458629056978885,0.0,0.971875011920929
83,169984,1525.169770443334,106,0.3392538268651281,0.3584417818509393,0.0,0.9859374761581421,43.93877551020408,22.694428124285924,1.0,64.0,1.6475234031677246,0.22349978052079678,0.017507308861240745,0.018445914145559072,0.10703794038981904,0.3392538268651281,0.3584417818509393,0.0,0.9859374761581421
84,172032,1516.7885566525722,107,0.4123497585264536,0.35334766468957973,0.0,0.971875011920929,39.32692307692308,22.326012039983034,2.0,64.0,1.6197725981473923,0.2189461588859558,-0.014886173245031387,0.02174168499186635,0.09424595631185786,0.4123497585264536,0.35334766468957973,0.0,0.971875011920929
85,174080,1477.7789710967286,109,0.4260416692670654,0.3431441967197704,0.0,0.9437500238418579,38.86274509803921,22.07298020679434,4.0,64.0,1.6312781870365143,0.23111954145133495,-0.013721489638555795,0.023163114907220006,0.09456620099808824,0.4260416692670654,0.3431441967197704,0.0,0.9437500238418579
86,176128,1553.1591465045246,110,0.4002450973379846,0.37911098949615046,0.0,0.9859374761581421,40.0,24.24466789973885,1.0,64.0,1.6829495429992676,0.21079586446285248,0.015523358597420156,0.018202129751443863,0.09166962639938585,0.4002450973379846,0.37911098949615046,0.0,0.9859374761581421
87,178176,1515.084659659832,111,0.398805147438657,0.3718543507115084,0.0,0.9859374761581421,39.8235294117647,23.353805486055318,1.0,64.0,1.6061996221542358,0.21949815191328526,0.004975413321517408,0.02186710643582046,0.10094286708642931,0.398805147438657,0.3718543507115084,0.0,0.9859374761581421
88,180224,1643.1936720302012,113,0.46567888018386117,0.3524223168884904,0.0,0.971875011920929,36.03448275862069,22.54418306902476,2.0,64.0,1.6304870694875717,0.23238212428987026,-0.020133160229306668,0.026047807652503252,0.10761564885937422,0.46567888018386117,0.3524223168884904,0.0,0.971875011920929
89,182272,1554.1173644356982,114,0.36256250098347664,0.3806444946118609,0.0,0.9859374761581421,42.2,24.161953563402115,1.0,64.0,1.7132007777690887,0.2114366963505745,0.021949415327981114,0.020668744575232267,0.09577712198518967,0.36256250098347664,0.3806444946118609,0.0,0.9859374761581421
90,184320,1537.4095564960255,115,0.367920917515852,0.38248991963836676,0.0,0.957812488079071,41.755102040816325,24.1918611817811,3.0,64.0,1.6462799459695816,0.20946317724883556,0.010217687929980457,0.018949746736325324,0.09268742856121677,0.367920917515852,0.38248991963836676,0.0,0.957812488079071
91,186368,1544.7327793353102,117,0.5340624981201612,0.3633910410278327,0.0,0.9859374761581421,31.49230769230769,23.49672519042933,1.0,64.0,1.6395680159330368,0.26548387110233307,-0.04963548807427287,0.033729777205735445,0.13512797496976683,0.5340624981201612,0.3633910410278327,0.0,0.9859374761581421
92,188416,1564.6975660661692,118,0.4651822927097479,0.35570443133235824,0.0,0.9859374761581421,36.016666666666666,22.732862898358306,1.0,64.0,1.6712933778762817,0.23724962398409843,-0.024377352790907025,0.02771718194708228,0.11714892762362333,0.4651822927097479,0.35570443133235824,0.0,0.9859374761581421
93,190464,1673.113023248657,119,0.45569852695745583,0.37641466315675504,0.0,0.9437500238418579,36.19607843137255,23.77758015346879,4.0,64.0,1.6748184561729431,0.2506345082074404,0.0043135326995979995,0.02438837056979537,0.12266298408042678,0.45569852695745583,0.37641466315675504,0.0,0.9437500238418579
94,192512,1594.6354850866103,121,0.45800107576209925,0.4012023795125075,0.0,0.9859374761581421,35.8448275862069,25.498344587333733,1.0,64.0,1.6047399193048477,0.2751591391861439,0.012073452409822494,0.028131063329055905,0.13001580716288202,0.45800107576209925,0.4012023795125075,0.0,0.9859374761581421
