Wall time,Step,Value
1753491114.4974613,3014656,618.0
1753491138.1716948,3031040,618.0
1753491164.0261385,3047424,618.0
1753491190.2128332,3063808,618.0
1753491216.2217815,3080192,618.0
1753491239.6106565,3096576,619.0
1753491265.2016346,3112960,619.0
1753491290.8855453,3129344,619.0
1753491314.881837,3145728,619.0
1753491340.162978,3162112,619.0
1753491366.2651095,3178496,619.0
1753491392.02969,3194880,619.0
1753491415.8698077,3211264,620.0
1753491441.578667,3227648,620.0
1753491467.1415417,3244032,620.0
1753491492.8978426,3260416,620.0
1753491516.7916417,3276800,620.0
1753491542.3257434,3293184,620.0
1753491567.9684665,3309568,620.0
1753491593.840154,3325952,621.0
1753491617.6347198,3342336,621.0
1753491643.6051514,3358720,621.0
1753491669.3735898,3375104,621.0
1753491695.0597575,3391488,621.0
1753491718.9095528,3407872,621.0
1753491744.5496335,3424256,621.0
1753491769.9421709,3440640,621.0
1753491793.7870445,3457024,622.0
1753491819.2774742,3473408,622.0
1753491844.555742,3489792,622.0
1753491870.4862506,3506176,622.0
1753491893.8341246,3522560,622.0
1753491919.6451874,3538944,622.0
1753491945.5576808,3555328,622.0
1753491971.359309,3571712,623.0
1753491995.0356257,3588096,623.0
1753492020.7997394,3604480,623.0
1753492046.7762687,3620864,623.0
1753492072.56068,3637248,623.0
1753492096.3953717,3653632,623.0
1753492122.1145952,3670016,623.0
1753492147.9901187,3686400,623.0
1753492173.3605542,3702784,623.0
1753492197.7253654,3719168,624.0
1753492224.4909463,3735552,624.0
1753492250.579733,3751936,624.0
1753492276.4851096,3768320,624.0
1753492300.1281502,3784704,624.0
1753492325.8561187,3801088,624.0
1753492351.49166,3817472,624.0
1753492375.32592,3833856,624.0
1753492401.2747195,3850240,624.0
1753492427.015507,3866624,624.0
1753492452.8539543,3883008,624.0
1753492476.5645263,3899392,625.0
1753492502.2883024,3915776,625.0
1753492527.8362668,3932160,625.0
1753492554.1233473,3948544,625.0
1753492578.0673866,3964928,625.0
1753492604.2144856,3981312,625.0
1753492629.9458032,3997696,625.0
1753492655.7333803,4014080,625.0
1753492679.4169428,4030464,625.0
